MODULE,SOURCE_FILE,SQL_OPERATION,TABLE
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1 - Copy.pbd,SELECT,sc_ret_detail
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ledger
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_centers_service
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_centers_service
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reservation
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reservat䅄
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_䅄
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reservation
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reservation䅄
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reservation
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reservat䅄
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reservation
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_res䅄
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reservation
Workshop Management System,ws_r1 - Copy.pbd,DELETE,customer
Workshop Management System,ws_r1 - Copy.pbd,SELECT,DBA
Workshop Management System,ws_r1 - Copy.pbd,SELECT,DBA
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_InvoiceHeader
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_Reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,DBA
Workshop Management System,ws_r1 - Copy.pbd,SELECT,DBA
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_receipt
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_receipt
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_r䅄
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_receipt
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_receipt
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_receipt
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_receipt
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_receipt
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_InvoiceDetail
Workshop Management System,ws_r1 - Copy.pbd,SELECT,about
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_InvoiceDetail
Workshop Management System,ws_r1 - Copy.pbd,SELECT,about
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_catalogdetail
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_catalogdetail
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_joborderemployee
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_joborderemployee
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,Date
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_Reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_Reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_Reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_receptionoperation
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_receptionoperation
Workshop Management System,ws_r1 - Copy.pbd,SELECT,hr
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1 - Copy.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_receipt
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_receipt
Workshop Management System,ws_r1 - Copy.pbd,SELECT,dba
Workshop Management System,ws_r1 - Copy.pbd,SELECT,DBA
Workshop Management System,ws_r1 - Copy.pbd,SELECT,dba
Workshop Management System,ws_r1 - Copy.pbd,SELECT,DBA
Workshop Management System,ws_r1 - Copy.pbd,SELECT,DBA
Workshop Management System,ws_r1 - Copy.pbd,SELECT,DBA
Workshop Management System,ws_r1 - Copy.pbd,SELECT,DBA
Workshop Management System,ws_r1 - Copy.pbd,SELECT,DBA
Workshop Management System,ws_r1 - Copy.pbd,SELECT,DBA
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_invoicetype
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_invoicetype
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_centers_service
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_centers_service
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_quotation_operation
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1 - Copy.pbd,SELECT,customer
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_quotation_operation
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1 - Copy.pbd,SELECT,customer
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_quotation_operation
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1 - Copy.pbd,SELECT,customer
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_quotationSublet
Workshop Management System,ws_r1 - Copy.pbd,SELECT,cash_move
Workshop Management System,ws_r1 - Copy.pbd,SELECT,cash_move
Workshop Management System,ws_r1 - Copy.pbd,SELECT,cash_move
Workshop Management System,ws_r1 - Copy.pbd,SELECT,cash_move
Workshop Management System,ws_r1 - Copy.pbd,SELECT,cash_move
Workshop Management System,ws_r1 - Copy.pbd,SELECT,cash_move
Workshop Management System,ws_r1 - Copy.pbd,SELECT,cash_move
Workshop Management System,ws_r1 - Copy.pbd,SELECT,cash_move
Workshop Management System,ws_r1 - Copy.pbd,SELECT,cash_move
Workshop Management System,ws_r1 - Copy.pbd,SELECT,cash_move
Workshop Management System,ws_r1 - Copy.pbd,SELECT,cash_move
Workshop Management System,ws_r1 - Copy.pbd,SELECT,cash_move
Workshop Management System,ws_r1 - Copy.pbd,SELECT,cash_move
Workshop Management System,ws_r1 - Copy.pbd,SELECT,cash_move
Workshop Management System,ws_r1 - Copy.pbd,SELECT,cash_move
Workshop Management System,ws_r1 - Copy.pbd,SELECT,cash_move
Workshop Management System,ws_r1 - Copy.pbd,SELECT,cash_move
Workshop Management System,ws_r1 - Copy.pbd,SELECT,cash_䅄
Workshop Management System,ws_r1 - Copy.pbd,SELECT,about
Workshop Management System,ws_r1 - Copy.pbd,SELECT,v_incom_ana
Workshop Management System,ws_r1 - Copy.pbd,SELECT,about
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1 - Copy.pbd,SELECT,v_incom_ana
Workshop Management System,ws_r1 - Copy.pbd,SELECT,about
Workshop Management System,ws_r1 - Copy.pbd,SELECT,about
Workshop Management System,ws_r1 - Copy.pbd,SELECT,hr
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,Date
Workshop Management System,ws_r1 - Copy.pbd,SELECT,sc_sup_inv_header
Workshop Management System,ws_r1 - Copy.pbd,SELECT,sc_sup_inv_header
Workshop Management System,ws_r1 - Copy.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1 - Copy.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1 - Copy.pbd,SELECT,sc_sup_inv_header
Workshop Management System,ws_r1 - Copy.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1 - Copy.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1 - Copy.pbd,SELECT,sc_sup_inv_header
Workshop Management System,ws_r1 - Copy.pbd,SELECT,sc_sup_inv_header
Workshop Management System,ws_r1 - Copy.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1 - Copy.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1 - Copy.pbd,SELECT,sc_sup_inv_header
Workshop Management System,ws_r1 - Copy.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1 - Copy.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1 - Copy.pbd,SELECT,hr
Workshop Management System,ws_r1 - Copy.pbd,SELECT,hr
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,hr
Workshop Management System,ws_r1 - Copy.pbd,SELECT,hr
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_reception
Workshop Management System,ws_r1 - Copy.pbd,SELECT,can
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_operation
Workshop Management System,ws_r1 - Copy.pbd,SELECT,security_users
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_invoicetype
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_invoicetype
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_customer_care
Workshop Management System,ws_r1 - Copy.pbd,SELECT,notificationtypes
Workshop Management System,ws_r1 - Copy.pbd,SELECT,notificationtypes
Workshop Management System,ws_r1 - Copy.pbd,SELECT,about
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_eqpt
Workshop Management System,ws_r1 - Copy.pbd,SELECT,about
Workshop Management System,ws_r1 - Copy.pbd,SELECT,ws_eqpt
Workshop Management System,ws_r1 - Copy.pbd,SELECT,can
Workshop Management System,ws_r1 - Copy.pbd,SELECT,can
Workshop Management System,ws_r1.pbd,SELECT,sc_sup_inv_header
Workshop Management System,ws_r1.pbd,SELECT,sc_sup_inv_header
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,vendors
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,sc_sup_inv_header
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,sc_sup_inv_header
Workshop Management System,ws_r1.pbd,SELECT,vendors
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1.pbd,SELECT,sc_item
Workshop Management System,ws_r1.pbd,SELECT,sc_item
Workshop Management System,ws_r1.pbd,SELECT,ws䅄
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,sc_debit_header
Workshop Management System,ws_r1.pbd,SELECT,about
Workshop Management System,ws_r1.pbd,SELECT,customer
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,sc_debit_header
Workshop Management System,ws_r1.pbd,SELECT,about
Workshop Management System,ws_r1.pbd,SELECT,ws_eqpt
Workshop Management System,ws_r1.pbd,SELECT,ws_reservation
Workshop Management System,ws_r1.pbd,SELECT,ws_Reception
Workshop Management System,ws_r1.pbd,SELECT,ws_Reception
Workshop Management System,ws_r1.pbd,SELECT,ws_repair_cause
Workshop Management System,ws_r1.pbd,SELECT,ws_quotation
Workshop Management System,ws_r1.pbd,SELECT,ws_quotation
Workshop Management System,ws_r1.pbd,SELECT,sc_debit_header
Workshop Management System,ws_r1.pbd,SELECT,sc_debit_header
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1.pbd,SELECT,sc_ret_detail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ledger
Workshop Management System,ws_r1.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1.pbd,SELECT,sc_debit_header
Workshop Management System,ws_r1.pbd,SELECT,sc_debit_header
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1.pbd,SELECT,sc_ret_detail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ledger
Workshop Management System,ws_r1.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1.pbd,SELECT,ws_centers_service
Workshop Management System,ws_r1.pbd,SELECT,ws_centers䅄
Workshop Management System,ws_r1.pbd,SELECT,ws_centers_service
Workshop Management System,ws_r1.pbd,SELECT,ws_centers_service
Workshop Management System,ws_r1.pbd,SELECT,ws_reservation
Workshop Management System,ws_r1.pbd,SELECT,ws_reservat䅄
Workshop Management System,ws_r1.pbd,SELECT,ws_䅄
Workshop Management System,ws_r1.pbd,SELECT,ws_reservation
Workshop Management System,ws_r1.pbd,SELECT,ws_reservation䅄
Workshop Management System,ws_r1.pbd,SELECT,ws_reservation
Workshop Management System,ws_r1.pbd,SELECT,ws_reservat䅄
Workshop Management System,ws_r1.pbd,SELECT,ws_reservation
Workshop Management System,ws_r1.pbd,SELECT,ws_res䅄
Workshop Management System,ws_r1.pbd,SELECT,ws_reservation
Workshop Management System,ws_r1.pbd,DELETE,customer
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,ws_InvoiceHeader
Workshop Management System,ws_r1.pbd,SELECT,ws_Reception
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_receipt
Workshop Management System,ws_r1.pbd,SELECT,ws_receipt
Workshop Management System,ws_r1.pbd,SELECT,ws_receipt
Workshop Management System,ws_r1.pbd,SELECT,ws_receipt
Workshop Management System,ws_r1.pbd,SELECT,ws_receipt
Workshop Management System,ws_r1.pbd,SELECT,ws_receipt
Workshop Management System,ws_r1.pbd,SELECT,ws_receipt
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_InvoiceDetail
Workshop Management System,ws_r1.pbd,SELECT,about
Workshop Management System,ws_r1.pbd,SELECT,ws_reception
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_InvoiceDetail
Workshop Management System,ws_r1.pbd,SELECT,about
Workshop Management System,ws_r1.pbd,SELECT,ws_catalogdetail
Workshop Management System,ws_r1.pbd,SELECT,ws_catalogdetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_reception
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_reception
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,Customer
Workshop Management System,ws_r1.pbd,SELECT,ws_joborderemployee
Workshop Management System,ws_r1.pbd,SELECT,ws_joborderemployee
Workshop Management System,ws_r1.pbd,SELECT,Customer
Workshop Management System,ws_r1.pbd,SELECT,ws_quotation
Workshop Management System,ws_r1.pbd,SELECT,Date
Workshop Management System,ws_r1.pbd,SELECT,Date
Workshop Management System,ws_r1.pbd,SELECT,ws_Reception
Workshop Management System,ws_r1.pbd,SELECT,ws_Reception
Workshop Management System,ws_r1.pbd,SELECT,ws_Reception
Workshop Management System,ws_r1.pbd,SELECT,ws_receptionoperation
Workshop Management System,ws_r1.pbd,SELECT,ws_receptionoperation
Workshop Management System,ws_r1.pbd,SELECT,hr
Workshop Management System,ws_r1.pbd,SELECT,ws_reception
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,ws_receipt
Workshop Management System,ws_r1.pbd,SELECT,ws_receipt
Workshop Management System,ws_r1.pbd,SELECT,dba
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,dba
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicetype
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicetype
Workshop Management System,ws_r1.pbd,SELECT,ws_centers_service
Workshop Management System,ws_r1.pbd,SELECT,ws_centers_service
Workshop Management System,ws_r1.pbd,SELECT,ws_centers_service
Workshop Management System,ws_r1.pbd,SELECT,ws_centers_䅄
Workshop Management System,ws_r1.pbd,SELECT,ws_䅄
Workshop Management System,ws_r1.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1.pbd,SELECT,customer
Workshop Management System,ws_r1.pbd,SELECT,ws_quotation_operation
Workshop Management System,ws_r1.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1.pbd,SELECT,customer
Workshop Management System,ws_r1.pbd,SELECT,ws_quotation_operation
Workshop Management System,ws_r1.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1.pbd,SELECT,customer
Workshop Management System,ws_r1.pbd,SELECT,ws_quotationSublet
Workshop Management System,ws_r1.pbd,SELECT,ws_quotation
Workshop Management System,ws_r1.pbd,SELECT,ws_quotation_operation
Workshop Management System,ws_r1.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1.pbd,SELECT,ws_quotation_operation_item
Workshop Management System,ws_r1.pbd,SELECT,customer
Workshop Management System,ws_r1.pbd,SELECT,cash_move
Workshop Management System,ws_r1.pbd,SELECT,cash_move
Workshop Management System,ws_r1.pbd,SELECT,cash_move
Workshop Management System,ws_r1.pbd,SELECT,cash_move
Workshop Management System,ws_r1.pbd,SELECT,cash_move
Workshop Management System,ws_r1.pbd,SELECT,cash_move
Workshop Management System,ws_r1.pbd,SELECT,cash_move
Workshop Management System,ws_r1.pbd,SELECT,cash_move
Workshop Management System,ws_r1.pbd,SELECT,cash_move
Workshop Management System,ws_r1.pbd,SELECT,cash_move
Workshop Management System,ws_r1.pbd,SELECT,cash_move
Workshop Management System,ws_r1.pbd,SELECT,cash_move
Workshop Management System,ws_r1.pbd,SELECT,cash_move
Workshop Management System,ws_r1.pbd,SELECT,cash_move
Workshop Management System,ws_r1.pbd,SELECT,cash_move
Workshop Management System,ws_r1.pbd,SELECT,cash_move
Workshop Management System,ws_r1.pbd,SELECT,cash_move
Workshop Management System,ws_r1.pbd,SELECT,cash_䅄
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,about
Workshop Management System,ws_r1.pbd,SELECT,v_incom_ana
Workshop Management System,ws_r1.pbd,SELECT,ws_invoicedetail
Workshop Management System,ws_r1.pbd,SELECT,ab䅄
Workshop Management System,ws_r1.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1.pbd,SELECT,v_incom_ana
Workshop Management System,ws_r1.pbd,SELECT,about
Workshop Management System,ws_r1.pbd,SELECT,about
Workshop Management System,ws_r1.pbd,SELECT,hr
Workshop Management System,ws_r1.pbd,SELECT,sc_sup_inv_header
Workshop Management System,ws_r1.pbd,SELECT,sc_sup_inv_header
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,vendors
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,sc_sup_inv_header
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,sc_sup_inv_header
Workshop Management System,ws_r1.pbd,SELECT,sc_sup_inv_heade䅄
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,vendors
Workshop Management System,ws_r1.pbd,SELECT,doc_son_䅄
Workshop Management System,ws_r1.pbd,SELECT,sc_sup_inv_header
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,ws_JobOrderDetail
Workshop Management System,ws_r1.pbd,SELECT,ws_JobOrderDetail
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,ws_invoiceheader
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,doc_son_rec
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
Workshop Management System,ws_r1.pbd,SELECT,DBA
